0.0314108,0.022078,0.00516976,-0.0113326,-0.0270628,-0.041678,-0.0548448,-0.0662305,-0.0755005,-0.0823222,-0.0863717,-0.0873433,-0.0849606,-0.078989,-0.0692482,-0.0556229,-0.0380718,-0.0166326,0.00857776,0.0373666,0.0694729,0.104578,0.142315,0.182284,0.224052,0.267167,0.311156,0.355521,0.399734,0.443227,0.485384,0.525526,0.562907,0.596708,0.626047,0.649994,0.66761,0.677991,0.68033,0.673983,0.658528,0.633807,0.599952,0.55737,0.506713,0.448826,0.384691,0.315368,0.241953,0.165551,0.0872557,0.00815109,-0.0706832,-0.148163,-0.22319,-0.294652,-0.361431,-0.422429,-0.476603,-0.523022,-0.560923,-0.589771,-0.609297,-0.619525,-0.620759,-0.613553,-0.598653,-0.576934,-0.549338,-0.516817,-0.480291,-0.440627,-0.398625,-0.355012,-0.310453,-0.26556,-0.220895,-0.17699,-0.134345,-0.0934361,-0.0547141,-0.0185993,0.0145253,0.0443243,0.0705207,0.0929062,0.111349,0.125797,0.136282,0.142909,0.145853,0.145346,0.141663,0.13511,0.126009,0.11469,0.10147,0.0866422,0.0704477,0.0529845,0.0314108,0.0314108
-0.0201028,-0.0394111,-0.0563718,-0.0726664,-0.0881817,-0.102589,-0.115535,-0.126664,-0.135625,-0.142072,-0.145673,-0.146115,-0.143119,-0.136449,-0.12593,-0.111454,-0.092989,-0.0705855,-0.0443746,-0.0145641,0.0185695,0.0546914,0.0934189,0.134332,0.17698,0.220888,0.265554,0.310449,0.355009,0.398622,0.440625,0.480289,0.516815,0.549336,0.576932,0.59865,0.613549,0.620754,0.619519,0.609291,0.589763,0.560915,0.523013,0.476593,0.422418,0.36142,0.29464,0.223177,0.14815,0.0706702,-0.00816414,-0.0872687,-0.165564,-0.241966,-0.31538,-0.384703,-0.448837,-0.506723,-0.557379,-0.599961,-0.633815,-0.658534,-0.673989,-0.680335,-0.677994,-0.667613,-0.649997,-0.626049,-0.59671,-0.562909,-0.525528,-0.485386,-0.443229,-0.399736,-0.355525,-0.311161,-0.267174,-0.224061,-0.182296,-0.142332,-0.1046,-0.0695017,-0.037404,-0.0086259,0.0165711,0.0379939,0.0555249,0.0691259,0.0788373,0.0847735,0.0871137,0.0860909,0.0819794,0.0750818,0.0657173,0.0542104,0.0408811,0.026037,0.0099901,-0.00672886,-0.0201028,-0.0394111
-0.0827739,-0.100445,-0.117378,-0.133604,-0.14896,-0.163154,-0.175841,-0.186664,-0.195261,-0.201279,-0.204376,-0.204235,-0.200576,-0.193168,-0.181839,-0.166493,-0.14711,-0.123757,-0.0965786,-0.0658011,-0.0317175,0.00532012,0.0449118,0.0866188,0.12997,0.174467,0.219581,0.264749,0.309372,0.352796,0.394311,0.433142,0.468443,0.499309,0.52479,0.543927,0.555796,0.559569,0.554579,0.540381,0.516797,0.483943,0.44222,0.392283,0.334992,0.271347,0.202436,0.129382,0.0533118,-0.0246623,-0.103447,-0.181963,-0.259137,-0.333893,-0.405146,-0.471813,-0.532833,-0.587197,-0.634002,-0.672503,-0.702169,-0.722728,-0.734183,-0.736818,-0.731156,-0.717916,-0.697944,-0.672153,-0.641465,-0.606773,-0.568911,-0.528644,-0.486662,-0.443591,-0.399999,-0.356411,-0.313318,-0.271186,-0.230463,-0.19158,-0.154947,-0.120951,-0.0899416,-0.0622233,-0.0380435,-0.0175821,-0.000944708,0.0118408,0.0208229,0.0261213,0.0279176,0.0264447,0.0219749,0.0148084,0.00526422,-0.00632561,-0.0196149,-0.034231,-0.049753,-0.0657822,-0.0827739,-0.100445
-0.143622,-0.160952,-0.177811,-0.193959,-0.209166,-0.22314,-0.235545,-0.246024,-0.254214,-0.259754,-0.262299,-0.26153,-0.25717,-0.248991,-0.236834,-0.220611,-0.200321,-0.176045,-0.147948,-0.116274,-0.081334,-0.0434972,-0.00318223,0.0391531,0.0830172,0.127887,0.173207,0.218383,0.262777,0.305698,0.346392,0.38404,0.417759,0.446614,0.469641,0.48589,0.494471,0.494625,0.485778,0.467608,0.440071,0.40342,0.358183,0.305122,0.245174,0.179397,0.108904,0.034832,-0.0416946,-0.119572,-0.197717,-0.275062,-0.350548,-0.423111,-0.49169,-0.555231,-0.612722,-0.663223,-0.705922,-0.740186,-0.765615,-0.782068,-0.789683,-0.788852,-0.780184,-0.764451,-0.742519,-0.715292,-0.683661,-0.648471,-0.610501,-0.570455,-0.528966,-0.486606,-0.443895,-0.401314,-0.359318,-0.318343,-0.27881,-0.241129,-0.205692,-0.172869,-0.142995,-0.116361,-0.0932025,-0.0736886,-0.057915,-0.0459021,-0.0375962,-0.0328751,-0.0315573,-0.0334124,-0.0381725,-0.0455426,-0.055209,-0.0668453,-0.0801161,-0.0946819,-0.110222,-0.126515,-0.143622,-0.160952
-0.203841,-0.220911,-0.23761,-0.253613,-0.268633,-0.282358,-0.294451,-0.304551,-0.312293,-0.317314,-0.319267,-0.317836,-0.312745,-0.303777,-0.290782,-0.273691,-0.252518,-0.227364,-0.198414,-0.16593,-0.130242,-0.0917378,-0.0508552,-0.00807075,0.0361028,0.0811185,0.126394,0.171303,0.215175,0.257278,0.296822,0.33295,0.36475,0.391269,0.411545,0.424651,0.429754,0.426176,0.413457,0.391401,0.360104,0.319949,0.271578,0.215845,0.153752,0.0863903,0.0148917,-0.0596106,-0.136002,-0.213193,-0.290119,-0.365732,-0.438988,-0.508849,-0.574283,-0.634283,-0.687897,-0.734268,-0.772688,-0.802647,-0.823874,-0.836363,-0.840367,-0.836377,-0.825067,-0.807241,-0.783767,-0.755523,-0.723357,-0.688058,-0.650343,-0.610854,-0.570164,-0.528792,-0.487207,-0.445851,-0.405142,-0.365485,-0.327277,-0.290907,-0.256749,-0.225156,-0.196453,-0.170917,-0.148774,-0.130183,-0.115235,-0.103945,-0.0962561,-0.0920473,-0.0911398,-0.0933087,-0.0982932,-0.105807,-0.115547,-0.127201,-0.140452,-0.154994,-0.170547,-0.186891,-0.203841,-0.220911
-0.263356,-0.280163,-0.296636,-0.312423,-0.327199,-0.340632,-0.352373,-0.362057,-0.369315,-0.373782,-0.375112,-0.372991,-0.367152,-0.357387,-0.343563,-0.325627,-0.303612,-0.277641,-0.247918,-0.214727,-0.178416,-0.139392,-0.0981115,-0.0550701,-0.0108014,0.0341243,0.0790975,0.123464,0.166518,0.207495,0.245572,0.279862,0.309435,0.333333,0.35061,0.360383,0.361891,0.354553,0.338032,0.312266,0.277483,0.234189,0.183129,0.125229,0.0615376,-0.006833,-0.0787494,-0.153089,-0.228757,-0.304685,-0.379833,-0.453174,-0.523693,-0.590383,-0.652256,-0.70836,-0.757819,-0.799872,-0.833925,-0.859593,-0.876738,-0.885475,-0.886165,-0.879374,-0.865823,-0.846328,-0.821741,-0.792902,-0.760605,-0.725576,-0.688467,-0.649856,-0.610258,-0.570133,-0.529908,-0.48998,-0.450733,-0.412543,-0.375782,-0.340818,-0.308009,-0.277694,-0.250184,-0.225749,-0.204605,-0.186906,-0.172737,-0.162112,-0.154976,-0.151211,-0.150643,-0.153057,-0.1582,-0.165799,-0.175563,-0.187196,-0.200398,-0.214882,-0.230376,-0.246625,-0.263356,-0.280163
-0.321987,-0.338511,-0.354707,-0.370215,-0.384692,-0.397785,-0.409133,-0.418364,-0.425103,-0.428987,-0.429669,-0.426843,-0.420249,-0.409695,-0.395063,-0.37632,-0.353521,-0.32681,-0.296414,-0.262634,-0.225841,-0.186459,-0.144963,-0.101868,-0.0577275,-0.0131343,0.0312767,0.0748235,0.116771,0.156326,0.192636,0.224798,0.251873,0.272912,0.287004,0.293324,0.291197,0.280157,0.259991,0.23077,0.192853,0.146853,0.0935991,0.0340745,-0.0306436,-0.0994352,-0.171177,-0.244768,-0.319137,-0.393245,-0.466079,-0.536645,-0.603962,-0.667064,-0.725018,-0.776941,-0.822044,-0.859673,-0.889353,-0.910828,-0.924085,-0.929351,-0.927073,-0.917878,-0.90251,-0.881781,-0.856512,-0.827493,-0.795457,-0.761063,-0.724895,-0.687467,-0.649234,-0.610603,-0.571954,-0.533643,-0.496021,-0.459434,-0.424231,-0.390759,-0.359359,-0.330358,-0.304056,-0.280714,-0.260544,-0.243696,-0.230253,-0.220231,-0.213579,-0.210184,-0.209883,-0.21247,-0.217704,-0.225325,-0.235057,-0.246617,-0.25972,-0.274087,-0.289442,-0.30551,-0.321987,-0.338511
-0.379535,-0.395746,-0.411623,-0.426802,-0.440929,-0.453635,-0.464549,-0.473292,-0.479484,-0.482761,-0.482781,-0.479243,-0.471902,-0.46058,-0.445178,-0.425683,-0.402175,-0.374818,-0.343862,-0.30963,-0.272509,-0.232944,-0.191427,-0.14849,-0.104706,-0.0606913,-0.0171021,0.0253542,0.065917,0.10377,0.138042,0.16782,0.19217,0.21017,0.220955,0.223777,0.218059,0.203455,0.179882,0.147541,0.106904,0.0586811,0.00376817,-0.0568131,-0.121972,-0.190593,-0.261575,-0.333843,-0.406359,-0.478117,-0.548139,-0.615468,-0.679167,-0.738322,-0.792063,-0.839593,-0.880217,-0.913396,-0.938778,-0.956232,-0.965858,-0.967983,-0.963123,-0.951941,-0.935192,-0.913664,-0.888135,-0.859338,-0.827938,-0.794524,-0.759613,-0.723653,-0.687041,-0.650135,-0.613264,-0.576747,-0.540901,-0.506043,-0.472498,-0.440593,-0.410654,-0.382995,-0.357908,-0.335648,-0.316421,-0.300378,-0.287604,-0.278118,-0.271878,-0.268779,-0.268669,-0.271354,-0.276609,-0.284185,-0.293823,-0.30525,-0.318193,-0.332376,-0.347523,-0.363346,-0.379535,-0.395746
-0.435797,-0.451662,-0.46718,-0.481987,-0.495718,-0.507997,-0.518441,-0.526665,-0.532287,-0.534942,-0.534295,-0.530053,-0.521985,-0.50993,-0.49381,-0.473637,-0.449509,-0.421618,-0.390232,-0.355696,-0.318416,-0.278854,-0.237517,-0.194956,-0.151763,-0.108571,-0.066058,-0.0249527,0.0139643,0.0498595,0.0818532,0.109034,0.130486,0.145326,0.152754,0.152109,0.142924,0.124975,0.0983072,0.0632421,0.0203547,-0.0295672,-0.0855786,-0.146635,-0.211646,-0.279514,-0.349165,-0.41956,-0.489696,-0.558609,-0.625362,-0.689041,-0.748761,-0.803672,-0.852981,-0.895978,-0.932079,-0.960859,-0.982089,-0.995755,-1.00206,-1.00141,-0.99438,-0.981643,-0.963947,-0.942046,-0.916664,-0.88847,-0.858058,-0.825948,-0.792588,-0.758363,-0.723613,-0.688643,-0.65374,-0.619182,-0.585251,-0.552238,-0.520443,-0.490174,-0.461741,-0.435448,-0.411577,-0.390379,-0.37206,-0.356773,-0.344606,-0.335588,-0.329684,-0.326803,-0.326806,-0.329513,-0.334714,-0.342176,-0.351652,-0.362881,-0.375599,-0.389536,-0.404412,-0.419936,-0.435797,-0.451662
-0.490572,-0.506053,-0.521174,-0.535568,-0.548866,-0.560682,-0.570627,-0.578309,-0.583346,-0.585374,-0.584065,-0.579138,-0.570377,-0.557641,-0.540873,-0.520107,-0.495468,-0.467168,-0.435497,-0.40082,-0.363559,-0.324194,-0.283246,-0.241284,-0.198912,-0.156783,-0.115591,-0.0760813,-0.0390489,-0.00533605,0.024178,0.0485958,0.0670329,0.0786597,0.0827521,0.0787473,0.0662938,0.0452906,0.0159051,-0.0214332,-0.0660618,-0.117133,-0.173668,-0.234616,-0.298899,-0.365446,-0.43322,-0.501219,-0.568488,-0.634103,-0.697176,-0.756846,-0.812289,-0.862728,-0.907453,-0.945855,-0.977461,-1.00196,-1.01925,-1.02941,-1.03275,-1.02972,-1.02093,-1.00707,-0.988848,-0.966981,-0.942131,-0.914896,-0.885801,-0.855295,-0.823757,-0.791513,-0.758846,-0.726011,-0.69325,-0.660804,-0.628921,-0.597861,-0.567902,-0.539332,-0.512446,-0.487536,-0.464879,-0.444723,-0.427275,-0.412691,-0.40107,-0.392447,-0.386803,-0.384061,-0.384097,-0.386748,-0.39182,-0.399095,-0.408338,-0.419302,-0.431731,-0.445357,-0.459904,-0.475079,-0.490572,-0.506053
