0.0124764, 0.0294224, 
0.0124936, 0.0440757, 
0.0125186, 0.0586907, 
0.0125516, 0.0732678, 
0.0125928, 0.0878076, 
0.0126421, 0.102309, 
0.0127, 0.116774, 
0.0127665, 0.131202, 
0.012842, 0.145592, 
0.0129269, 0.159945, 
0.0130217, 0.174261, 
0.0131269, 0.188539, 
0.0132432, 0.202779, 
0.0133713, 0.216982, 
0.013512, 0.231147, 
0.0136665, 0.245274, 
0.0138358, 0.259363, 
0.0140213, 0.273413, 
0.0142247, 0.287422, 
0.0144477, 0.301394, 
0.0146924, 0.315324, 
0.0149614, 0.329214, 
0.0152576, 0.343065, 
0.0155845, 0.356875, 
0.015946, 0.370645, 
0.0163471, 0.384376, 
0.0167935, 0.398066, 
0.0172922, 0.411715, 
0.0178515, 0.425325, 
0.0184815, 0.438895, 
0.0191945, 0.452424, 
0.020006, 0.465914, 
0.0209347, 0.479364, 
0.0220041, 0.492772, 
0.0232438, 0.506143, 
0.0246914, 0.519473, 
0.0263948, 0.532763, 
0.0284165, 0.546015, 
0.030837, 0.559227, 
0.0337624, 0.572399, 
0.0373342, 0.585535, 
0.04174, 0.598631, 
0.0472343, 0.611688, 
0.0541601, 0.624699, 
0.0629889, 0.637652, 
0.0743924, 0.650541, 
0.0893998, 0.663372, 
0.109605, 0.676063, 
0.132368, 0.686126, 
0.157232, 0.694121, 
0.184704, 0.70079, 
0.215344, 0.70651, 
0.248748, 0.711323, 
0.286505, 0.715533, 
0.330291, 0.71929, 
0.380628, 0.722607, 
0.438155, 0.725546, 
0.504443, 0.728213, 
0.581359, 0.730689, 
0.671245, 0.733039, 
0.766285, 0.735104, 
0.859199, 0.736847, 
0.94923, 0.738361, 
1.03617, 0.739708, 
1.12048, 0.74093, 
1.20336, 0.742059, 
1.28691, 0.743117, 
1.37419, 0.744124, 
1.46941, 0.745096, 
1.57817, 0.746051, 
1.70826, 0.747005, 
1.86683, 0.747951, 
2.04061, 0.748778, 
2.23413, 0.749502, 
2.45631, 0.750136, 
2.72036, 0.75069, 
3.04305, 0.751176, 
3.44444, 0.7516, 
3.94865, 0.751972, 
4.58565, 0.752298, 
5.39401, 0.752583, 
6.42507, 0.752833, 
7.74877, 0.753052, 
9.46225, 0.753244, 
11.7022, 0.753412, 
14.6628, 0.75356, 
18.6224, 0.75369, 
