<<<<<<< HEAD
0.00613593, 0.00613593, 
0.0184078, 0.0184078, 
0.0306796, 0.0306796, 
0.0429515, 0.0429515, 
0.0552233, 0.0552233, 
0.0674952, 0.0674952, 
0.0797671, 0.0797671, 
0.0920389, 0.0920389, 
0.104311, 0.104311, 
0.116583, 0.116583, 
0.128854, 0.128854, 
0.141126, 0.141126, 
0.153398, 0.153398, 
0.16567, 0.16567, 
0.177942, 0.177942, 
0.190214, 0.190214, 
0.202486, 0.202486, 
0.214757, 0.214757, 
0.227029, 0.227029, 
0.239301, 0.239301, 
0.251573, 0.251573, 
0.263845, 0.263845, 
0.276117, 0.276117, 
0.288389, 0.288389, 
0.30066, 0.30066, 
0.312932, 0.312932, 
0.325204, 0.325204, 
0.337476, 0.337476, 
0.349748, 0.349748, 
0.36202, 0.36202, 
0.374292, 0.374292, 
0.386563, 0.386563, 
0.398835, 0.398835, 
0.411107, 0.411107, 
0.423379, 0.423379, 
0.435651, 0.435651, 
0.447923, 0.447923, 
0.460195, 0.460195, 
0.472466, 0.472466, 
0.484738, 0.484738, 
0.49701, 0.49701, 
0.509282, 0.509282, 
0.521554, 0.521554, 
0.533826, 0.533826, 
0.546098, 0.546098, 
0.558369, 0.558369, 
0.570641, 0.570641, 
0.582913, 0.582913, 
0.595185, 0.595185, 
0.607457, 0.607457, 
0.619729, 0.619729, 
0.632001, 0.632001, 
0.644272, 0.644272, 
0.656544, 0.656544, 
0.668816, 0.668816, 
0.681088, 0.681088, 
0.69336, 0.69336, 
0.705632, 0.705632, 
0.717904, 0.717904, 
0.730175, 0.730175, 
0.742447, 0.742447, 
0.754719, 0.754719, 
0.766991, 0.766991, 
0.779263, 0.779263, 
0.791535, 0.791535, 
0.803807, 0.803807, 
0.816078, 0.816078, 
0.82835, 0.82835, 
0.840622, 0.840622, 
0.852894, 0.852894, 
0.865166, 0.865166, 
0.877438, 0.877438, 
0.88971, 0.88971, 
0.901981, 0.901981, 
0.914253, 0.914253, 
0.926525, 0.926525, 
0.938797, 0.938797, 
0.951069, 0.951069, 
0.963341, 0.963341, 
0.975613, 0.975613, 
0.987884, 0.987884, 
1.00016, 1.00016, 
1.01243, 1.01243, 
1.0247, 1.0247, 
1.03697, 1.03697, 
1.04924, 1.04924, 
1.06152, 1.06152, 
1.07379, 1.07379, 
1.08606, 1.08606, 
1.09833, 1.09833, 
1.1106, 1.1106, 
1.12287, 1.12287, 
1.13515, 1.13515, 
1.14742, 1.14742, 
1.15969, 1.15969, 
1.17196, 1.17196, 
1.18423, 1.18423, 
1.19651, 1.19651, 
1.20878, 1.20878, 
1.22105, 1.22105, 
1.23332, 1.23332, 
1.24559, 1.24559, 
1.25787, 1.25787, 
1.27014, 1.27014, 
1.28241, 1.28241, 
1.29468, 1.29468, 
1.30695, 1.30695, 
1.31922, 1.31922, 
1.3315, 1.3315, 
1.34377, 1.34377, 
1.35604, 1.35604, 
1.36831, 1.36831, 
1.38058, 1.38058, 
1.39286, 1.39286, 
1.40513, 1.40513, 
1.4174, 1.4174, 
1.42967, 1.42967, 
1.44194, 1.44194, 
1.45421, 1.45421, 
1.46649, 1.46649, 
1.47876, 1.47876, 
1.49103, 1.49103, 
1.5033, 1.5033, 
1.51557, 1.51557, 
1.52785, 1.52785, 
1.54012, 1.54012, 
1.55239, 1.55239, 
1.56466, 1.56466, 
1.57693, 1.57693, 
1.58921, 1.58921, 
1.60148, 1.60148, 
1.61375, 1.61375, 
1.62602, 1.62602, 
1.63829, 1.63829, 
1.65056, 1.65056, 
1.66284, 1.66284, 
1.67511, 1.67511, 
1.68738, 1.68738, 
1.69965, 1.69965, 
1.71192, 1.71192, 
1.7242, 1.7242, 
1.73647, 1.73647, 
1.74874, 1.74874, 
1.76101, 1.76101, 
1.77328, 1.77328, 
1.78555, 1.78555, 
1.79783, 1.79783, 
1.8101, 1.8101, 
1.82237, 1.82237, 
1.83464, 1.83464, 
1.84691, 1.84691, 
1.85919, 1.85919, 
1.87146, 1.87146, 
1.88373, 1.88373, 
1.896, 1.896, 
1.90827, 1.90827, 
1.92055, 1.92055, 
1.93282, 1.93282, 
1.94509, 1.94509, 
1.95736, 1.95736, 
1.96963, 1.96963, 
1.9819, 1.9819, 
1.99418, 1.99418, 
2.00645, 2.00645, 
2.01872, 2.01872, 
2.03099, 2.03099, 
2.04326, 2.04326, 
2.05554, 2.05554, 
2.06781, 2.06781, 
2.08008, 2.08008, 
2.09235, 2.09235, 
2.10462, 2.10462, 
2.1169, 2.1169, 
2.12917, 2.12917, 
2.14144, 2.14144, 
2.15371, 2.15371, 
2.16598, 2.16598, 
2.17825, 2.17825, 
2.19053, 2.19053, 
2.2028, 2.2028, 
2.21507, 2.21507, 
2.22734, 2.22734, 
2.23961, 2.23961, 
2.25189, 2.25189, 
2.26416, 2.26416, 
2.27643, 2.27643, 
2.2887, 2.2887, 
2.30097, 2.30097, 
2.31324, 2.31324, 
2.32552, 2.32552, 
2.33779, 2.33779, 
2.35006, 2.35006, 
2.36233, 2.36233, 
2.3746, 2.3746, 
2.38688, 2.38688, 
2.39915, 2.39915, 
2.41142, 2.41142, 
2.42369, 2.42369, 
2.43596, 2.43596, 
2.44824, 2.44824, 
2.46051, 2.46051, 
2.47278, 2.47278, 
2.48505, 2.48505, 
2.49732, 2.49732, 
2.50959, 2.50959, 
2.52187, 2.52187, 
2.53414, 2.53414, 
2.54641, 2.54641, 
2.55868, 2.55868, 
2.57095, 2.57095, 
2.58323, 2.58323, 
2.5955, 2.5955, 
2.60777, 2.60777, 
2.62004, 2.62004, 
2.63231, 2.63231, 
2.64458, 2.64458, 
2.65686, 2.65686, 
2.66913, 2.66913, 
2.6814, 2.6814, 
2.69367, 2.69367, 
2.70594, 2.70594, 
2.71822, 2.71822, 
2.73049, 2.73049, 
2.74276, 2.74276, 
2.75503, 2.75503, 
2.7673, 2.7673, 
2.77958, 2.77958, 
2.79185, 2.79185, 
2.80412, 2.80412, 
2.81639, 2.81639, 
2.82866, 2.82866, 
2.84093, 2.84093, 
2.85321, 2.85321, 
2.86548, 2.86548, 
2.87775, 2.87775, 
2.89002, 2.89002, 
2.90229, 2.90229, 
2.91457, 2.91457, 
2.92684, 2.92684, 
2.93911, 2.93911, 
2.95138, 2.95138, 
2.96365, 2.96365, 
2.97592, 2.97592, 
2.9882, 2.9882, 
3.00047, 3.00047, 
3.01274, 3.01274, 
3.02501, 3.02501, 
3.03728, 3.03728, 
3.04956, 3.04956, 
3.06183, 3.06183, 
3.0741, 3.0741, 
3.08637, 3.08637, 
3.09864, 3.09864, 
3.11092, 3.11092, 
3.12319, 3.12319, 
3.13546, 3.13546, 
3.14773, 3.14773, 
3.16, 3.16, 
3.17227, 3.17227, 
3.18455, 3.18455, 
3.19682, 3.19682, 
3.20909, 3.20909, 
3.22136, 3.22136, 
3.23363, 3.23363, 
3.24591, 3.24591, 
3.25818, 3.25818, 
3.27045, 3.27045, 
3.28272, 3.28272, 
3.29499, 3.29499, 
3.30727, 3.30727, 
3.31954, 3.31954, 
3.33181, 3.33181, 
3.34408, 3.34408, 
3.35635, 3.35635, 
3.36862, 3.36862, 
3.3809, 3.3809, 
3.39317, 3.39317, 
3.40544, 3.40544, 
3.41771, 3.41771, 
3.42998, 3.42998, 
3.44226, 3.44226, 
3.45453, 3.45453, 
3.4668, 3.4668, 
3.47907, 3.47907, 
3.49134, 3.49134, 
3.50361, 3.50361, 
3.51589, 3.51589, 
3.52816, 3.52816, 
3.54043, 3.54043, 
3.5527, 3.5527, 
3.56497, 3.56497, 
3.57725, 3.57725, 
3.58952, 3.58952, 
3.60179, 3.60179, 
3.61406, 3.61406, 
3.62633, 3.62633, 
3.63861, 3.63861, 
3.65088, 3.65088, 
3.66315, 3.66315, 
3.67542, 3.67542, 
3.68769, 3.68769, 
3.69996, 3.69996, 
3.71224, 3.71224, 
3.72451, 3.72451, 
3.73678, 3.73678, 
3.74905, 3.74905, 
3.76132, 3.76132, 
3.7736, 3.7736, 
3.78587, 3.78587, 
3.79814, 3.79814, 
3.81041, 3.81041, 
3.82268, 3.82268, 
3.83495, 3.83495, 
3.84723, 3.84723, 
3.8595, 3.8595, 
3.87177, 3.87177, 
3.88404, 3.88404, 
3.89631, 3.89631, 
3.90859, 3.90859, 
3.92086, 3.92086, 
3.93313, 3.93313, 
3.9454, 3.9454, 
3.95767, 3.95767, 
