0.00499401, 0.0294224, 
0.0049924, 0.0440757, 
0.00499038, 0.0586907, 
0.00498798, 0.0732678, 
0.00498522, 0.0878076, 
0.00498211, 0.102309, 
0.00497869, 0.116774, 
0.00497497, 0.131202, 
0.00497099, 0.145592, 
0.00496678, 0.159945, 
0.00496236, 0.174261, 
0.00495777, 0.188539, 
0.00495303, 0.202779, 
0.00494817, 0.216982, 
0.00494324, 0.231147, 
0.00493825, 0.245274, 
0.00493323, 0.259363, 
0.00492824, 0.273413, 
0.00492329, 0.287422, 
0.00491842, 0.301394, 
0.00491368, 0.315324, 
0.0049091, 0.329214, 
0.00490472, 0.343065, 
0.00490059, 0.356875, 
0.00489677, 0.370645, 
0.00489331, 0.384376, 
0.00489027, 0.398066, 
0.00488772, 0.411715, 
0.00488573, 0.425325, 
0.00488441, 0.438895, 
0.00488385, 0.452424, 
0.00488418, 0.465914, 
0.00488554, 0.479364, 
0.00488812, 0.492772, 
0.00489216, 0.506143, 
0.00489796, 0.519473, 
0.00490597, 0.532763, 
0.00491686, 0.546015, 
0.00493168, 0.559227, 
0.0049522, 0.572399, 
0.00498147, 0.585535, 
0.00502501, 0.598631, 
0.00509304, 0.611688, 
0.00520487, 0.624699, 
0.00539757, 0.637652, 
0.00574275, 0.650541, 
0.00637876, 0.663372, 
0.00756057, 0.676063, 
0.00926321, 0.686126, 
0.0114907, 0.694121, 
0.0143201, 0.70079, 
0.0178073, 0.70651, 
0.0218087, 0.711323, 
0.0263526, 0.715533, 
0.0314237, 0.71929, 
0.0368511, 0.722607, 
0.0425277, 0.725546, 
0.0484943, 0.728213, 
0.0548543, 0.730689, 
0.0617972, 0.733039, 
0.0688164, 0.735104, 
0.075603, 0.736847, 
0.0823506, 0.738361, 
0.0892449, 0.739708, 
0.0964891, 0.74093, 
0.104335, 0.742059, 
0.113133, 0.743117, 
0.123411, 0.744124, 
0.136014, 0.745096, 
0.15235, 0.746051, 
0.174845, 0.747005, 
0.20684, 0.747951, 
0.247553, 0.748778, 
0.298208, 0.749502, 
0.359766, 0.750136, 
0.433331, 0.75069, 
0.520613, 0.751176, 
0.624324, 0.7516, 
0.748489, 0.751972, 
0.898744, 0.752298, 
1.08267, 0.752583, 
1.31026, 0.752833, 
1.5944, 0.753052, 
1.95164, 0.753244, 
2.40291, 0.753412, 
2.97441, 0.75356, 
3.69843, 0.75369, 
