0.0702089,0.0355317,0.118216,0.205127,0.291336,0.376209,0.459132,0.53945,0.616453,0.689354,0.757275,0.819255,0.874257,0.921189,0.958947,0.986458,1.00274,1.00696,0.998525,0.977141,0.942885,0.896292,0.83847,0.771283,0.697696,0.62241,0.552935,0.500797,0.480811,0.504715,0.572858,0.675645,0.801511,0.940949,1.08649,1.23166,1.3702,1.49554,1.6008,1.679,1.72366,1.7296,1.69372,1.61544,1.49677,1.3418,1.15602,0.945485,0.716204,0.473831,0.223751,0.0380229,0.285151,0.532196,0.769073,0.990293,1.19002,1.36218,1.5009,1.60125,1.66004,1.6764,1.65208,1.5912,1.49957,1.38394,1.25123,1.10811,0.960897,0.815855,0.679902,0.561897,0.47402,0.430248,0.437004,0.484664,0.555534,0.635087,0.71422,0.787542,0.851792,0.904959,0.945837,0.973798,0.988672,0.990664,0.980285,0.958288,0.925601,0.883263,0.832362,0.773992,0.709208,0.639002,0.56429,0.485914,0.404661,0.321329,0.236835,0.152342,0.0702005,0.0702173
0.0415987,0.0627116,0.148994,0.235976,0.321591,0.405368,0.486781,0.565198,0.639894,0.710055,0.774776,0.833073,0.883896,0.926157,0.958768,0.980693,0.991006,0.988954,0.974026,0.946018,0.9051,0.851898,0.787619,0.714273,0.635119,0.555549,0.484665,0.436993,0.430232,0.474004,0.561884,0.679894,0.81585,0.960894,1.1081,1.25123,1.38394,1.49957,1.59119,1.65207,1.67638,1.66002,1.60123,1.50087,1.36215,1.18999,0.990262,0.76904,0.532162,0.285117,0.0379964,0.223786,0.473865,0.716237,0.945517,1.15605,1.34183,1.49679,1.61546,1.69374,1.72962,1.72367,1.679,1.6008,1.49554,1.3702,1.23166,1.08649,0.940952,0.801517,0.675654,0.572869,0.504728,0.480822,0.500799,0.552925,0.622385,0.697652,0.771216,0.838376,0.896167,0.942723,0.976936,0.99827,1.00665,1.00236,0.986014,0.95843,0.920594,0.873582,0.818503,0.756449,0.688462,0.61551,0.538472,0.458133,0.37519,0.290271,0.204141,0.118993,0.0415987,0.0627116
0.0797008,0.120335,0.195479,0.277228,0.359614,0.440772,0.519667,0.595442,0.667244,0.734174,0.795268,0.849498,0.89579,0.933052,0.960214,0.976276,0.98037,0.971817,0.950189,0.915367,0.867599,0.807587,0.736611,0.656804,0.571725,0.487612,0.415802,0.375198,0.386355,0.452936,0.559971,0.690915,0.834368,0.982481,1.12887,1.2674,1.39169,1.495,1.57054,1.61208,1.6147,1.57557,1.49437,1.37329,1.21655,1.02969,0.818792,0.590048,0.349974,0.113766,0.172406,0.417046,0.661502,0.896286,1.11538,1.31274,1.48223,1.61798,1.71515,1.77069,1.78393,1.75686,1.69377,1.60067,1.4844,1.35198,1.21016,1.06535,0.923827,0.792297,0.678658,0.592408,0.543178,0.53577,0.565445,0.620353,0.688119,0.759338,0.827677,0.888999,0.940613,0.980811,1.0086,1.02355,1.02569,1.0154,0.993382,0.96053,0.917889,0.866577,0.807726,0.742445,0.671788,0.596739,0.518223,0.437131,0.354404,0.27125,0.189841,0.116514,0.0797008,0.120335
0.136717,0.180449,0.248468,0.324702,0.403036,0.480843,0.556629,0.629273,0.697762,0.761086,0.818207,0.868048,0.909509,0.941492,0.962946,0.972914,0.970587,0.955362,0.92689,0.885129,0.830395,0.763437,0.68558,0.599034,0.507641,0.418671,0.346727,0.317301,0.352141,0.442954,0.566912,0.707762,0.855845,1.00437,1.14735,1.2787,1.392,1.48056,1.53795,1.55866,1.53893,1.47734,1.37497,1.23519,1.06304,0.864502,0.646083,0.415281,0.188794,0.144412,0.364556,0.606336,0.84367,1.06885,1.27557,1.45761,1.60886,1.72391,1.79879,1.83167,1.82328,1.77687,1.69771,1.59233,1.46771,1.33078,1.18807,1.04585,0.910444,0.78878,0.688881,0.619477,0.587429,0.593378,0.630196,0.686781,0.752713,0.820128,0.883583,0.939405,0.985158,1.01929,1.04095,1.0498,1.04599,1.03001,1.00265,0.964878,0.917806,0.862596,0.800422,0.732423,0.659697,0.583297,0.504273,0.423764,0.343215,0.264948,0.193868,0.142679,0.136717,0.180449
0.196232,0.240827,0.304196,0.375715,0.450009,0.524237,0.596625,0.665844,0.73073,0.790168,0.843044,0.888234,0.924613,0.951085,0.966624,0.97032,0.96143,0.939426,0.904039,0.855297,0.793564,0.719615,0.63477,0.541249,0.443106,0.348839,0.278093,0.266494,0.330791,0.44457,0.581805,0.729133,0.87889,1.02513,1.16212,1.28378,1.38368,1.45537,1.49301,1.49208,1.45013,1.36716,1.24557,1.08974,0.905395,0.699209,0.479374,0.262588,0.154222,0.320513,0.55262,0.788957,1.01751,1.23118,1.42357,1.58843,1.71995,1.81341,1.8659,1.87692,1.84851,1.78501,1.69238,1.5774,1.44704,1.30797,1.16654,1.0289,0.901428,0.791152,0.705824,0.652737,0.635753,0.652406,0.694544,0.75209,0.816156,0.880027,0.938945,0.989624,1.02986,1.05826,1.07409,1.07717,1.06774,1.0464,1.01404,0.971719,0.920606,0.861926,0.796901,0.726729,0.652584,0.575648,0.497189,0.418747,0.342527,0.272331,0.215623,0.185987,0.196232,0.240827
0.256083,0.300943,0.361026,0.428642,0.499191,0.569862,0.638751,0.704383,0.765475,0.820822,0.869242,0.909571,0.940668,0.961448,0.970918,0.968225,0.952697,0.923885,0.881598,0.825926,0.757272,0.676402,0.584577,0.483923,0.378534,0.278274,0.211211,0.227998,0.324712,0.457121,0.603206,0.753522,0.902045,1.04337,1.17187,1.28145,1.36584,1.41902,1.43596,1.41332,1.35006,1.24756,1.10939,0.940855,0.748599,0.541186,0.334661,0.196246,0.290444,0.50276,0.733689,0.962582,1.18061,1.38097,1.55729,1.7035,1.81432,1.88593,1.91664,1.90723,1.86092,1.78287,1.67945,1.5575,1.42379,1.28475,1.14651,1.01516,0.897082,0.799223,0.728638,0.69076,0.686705,0.711949,0.758124,0.816188,0.878446,0.939055,0.993794,1.0397,1.07478,1.09779,1.10815,1.10579,1.09108,1.06473,1.02774,0.981238,0.926484,0.864765,0.79737,0.725581,0.650686,0.574047,0.497235,0.422294,0.352281,0.292244,0.250415,0.236945,0.256083,0.300943
0.315624,0.360513,0.418108,0.482464,0.549606,0.616847,0.682235,0.744204,0.801381,0.852487,0.896289,0.931595,0.95726,0.972219,0.975527,0.966393,0.944226,0.908663,0.859589,0.797156,0.721789,0.634224,0.535607,0.427823,0.314672,0.207211,0.149327,0.208775,0.334244,0.478923,0.629371,0.779364,0.923894,1.05781,1.17548,1.27091,1.33811,1.37171,1.36771,1.3241,1.24122,1.12176,0.970417,0.793601,0.599938,0.404535,0.254413,0.280012,0.459797,0.67972,0.905485,1.12507,1.33087,1.51629,1.67511,1.80167,1.89142,1.94161,1.95178,1.9239,1.86212,1.77217,1.66058,1.53409,1.39919,1.26207,1.12866,1.00498,0.897373,0.812461,0.756249,0.732174,0.73911,0.771323,0.820652,0.878989,0.939571,0.997226,1.04816,1.08968,1.11998,1.13799,1.14323,1.13579,1.11614,1.08514,1.04387,0.993566,0.935562,0.871226,0.801933,0.729067,0.654065,0.578511,0.504318,0.43405,0.371456,0.322109,0.293294,0.291121,0.315624,0.360513
0.374518,0.419313,0.474915,0.536485,0.600529,0.664494,0.726425,0.784701,0.837886,0.884646,0.923712,0.953877,0.974007,0.983071,0.980183,0.964629,0.935907,0.893744,0.838111,0.769217,0.687513,0.593694,0.488749,0.374177,0.252943,0.136045,0.102543,0.213654,0.357332,0.507734,0.658497,0.805169,0.943167,1.06738,1.17219,1.25178,1.30065,1.31429,1.2899,1.22683,1.1268,0.993766,0.833701,0.655017,0.471741,0.319072,0.291808,0.42733,0.629287,0.847868,1.06596,1.27451,1.46652,1.63563,1.77594,1.88239,1.95134,1.98115,1.97253,1.92847,1.85382,1.75458,1.63729,1.50844,1.37424,1.24061,1.11336,0.998421,0.901972,0.830083,0.787488,0.775732,0.792014,0.829984,0.881883,0.940401,0.999505,1.05455,1.10207,1.13961,1.16553,1.17891,1.17941,1.16724,1.14302,1.10771,1.06251,1.00876,0.947881,0.881327,0.810574,0.737129,0.662598,0.588803,0.517993,0.453157,0.398404,0.359088,0.340781,0.346525,0.374518,0.419313
0.432521,0.47714,0.531066,0.590197,0.651395,0.712231,0.770765,0.825344,0.874489,0.91683,0.951078,0.976026,0.990566,0.993719,0.984668,0.962792,0.927688,0.879184,0.817343,0.742448,0.654989,0.555641,0.445268,0.324961,0.196356,0.0660094,0.0959662,0.240364,0.390542,0.541236,0.68891,0.829632,0.958834,1.07135,1.16163,1.22421,1.25426,1.24832,1.20486,1.12464,1.01074,0.868519,0.705929,0.535832,0.385806,0.323298,0.408986,0.585031,0.791655,1.00487,1.21331,1.40927,1.58617,1.73798,1.85926,1.94572,1.99471,2.00571,1.98045,1.92271,1.83776,1.73171,1.61091,1.48159,1.34967,1.22084,1.10077,0.995294,0.910312,0.851154,0.821197,0.820346,0.844636,0.887485,0.941597,1.00032,1.05821,1.111,1.15552,1.18951,1.21147,1.22061,1.21674,1.20021,1.17176,1.13249,1.08369,1.02683,0.96341,0.894997,0.823171,0.749575,0.67599,0.604467,0.537536,0.478443,0.431308,0.400782,0.39071,0.402136,0.432521,0.47714
0.489422,0.533799,0.586257,0.643198,0.701747,0.75958,0.814776,0.865666,0.910744,0.94862,0.978001,0.997698,1.00664,1.00393,0.988819,0.960802,0.919585,0.865112,0.797556,0.717298,0.624911,0.521142,0.406896,0.283271,0.151763,0.0234407,0.134731,0.281728,0.430361,0.577357,0.719186,0.851714,0.970189,1.06939,1.14397,1.18895,1.2004,1.17601,1.1156,1.02134,0.897806,0.752276,0.596387,0.452398,0.368912,0.407312,0.549902,0.739073,0.943597,1.14886,1.346,1.52807,1.68889,1.82282,1.9251,1.99225,2.02266,2.01679,1.97725,1.90834,1.81555,1.70492,1.58255,1.45434,1.32596,1.20292,1.09076,0.995166,0.921635,0.874646,0.856261,0.865052,0.896301,0.94342,0.999563,1.05863,1.1156,1.16654,1.2085,1.23937,1.25779,1.2631,1.25526,1.23472,1.20238,1.15946,1.10738,1.0477,0.982045,0.912081,0.839505,0.766097,0.693807,0.624884,0.562051,0.508636,0.468492,0.445387,0.441732,0.457342,0.489422,0.533799
